2025-11-09 13:22:47,046 | INFO | bike_api | Trip abc123 accepted
2025-11-16 11:34:22,039 | INFO | bike_api | Trip load-2416-e1dcf5 accepted
2025-11-16 11:34:22,167 | INFO | bike_api | Trip load-2417-a4a427 accepted
2025-11-16 11:34:22,293 | INFO | bike_api | Trip load-2418-663321 accepted
2025-11-16 11:34:22,421 | INFO | bike_api | Trip load-2419-46e0f2 accepted
2025-11-16 11:34:22,549 | INFO | bike_api | Trip load-2420-8e2eca accepted
2025-11-16 11:34:22,677 | INFO | bike_api | Trip load-2421-cda744 accepted
2025-11-16 11:34:22,804 | INFO | bike_api | Trip load-2422-8b7a7a accepted
2025-11-16 11:34:22,932 | INFO | bike_api | Trip load-2423-7a9464 accepted
2025-11-16 11:34:23,060 | INFO | bike_api | Trip load-2424-e07bf5 accepted
2025-11-16 11:34:23,188 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:23,316 | INFO | bike_api | Trip load-2426-85ce97 accepted
2025-11-16 11:34:23,444 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:23,571 | INFO | bike_api | Trip load-2428-f32bf4 accepted
2025-11-16 11:34:23,699 | INFO | bike_api | Trip load-2429-264eaf accepted
2025-11-16 11:34:23,827 | INFO | bike_api | Trip load-2430-d02206 accepted
2025-11-16 11:34:23,954 | INFO | bike_api | Trip load-2431-eea91e accepted
2025-11-16 11:34:24,081 | INFO | bike_api | Trip load-2432-2c41e8 accepted
2025-11-16 11:34:24,210 | INFO | bike_api | Trip load-2433-1bcfe8 accepted
2025-11-16 11:34:24,360 | INFO | bike_api | Trip load-2434-d9d7d4 accepted
2025-11-16 11:34:24,488 | INFO | bike_api | Trip load-2435-e2e9ac accepted
2025-11-16 11:34:24,615 | INFO | bike_api | Trip load-2436-7a42c3 accepted
2025-11-16 11:34:24,743 | INFO | bike_api | Trip load-2437-afae3a accepted
2025-11-16 11:34:24,872 | INFO | bike_api | Trip load-2438-4e0b3a accepted
2025-11-16 11:34:25,000 | INFO | bike_api | Trip load-2439-90281c accepted
2025-11-16 11:34:25,127 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:25,255 | INFO | bike_api | Trip load-2441-c464de accepted
2025-11-16 11:34:25,382 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-2442-591275', 'bike_id': 2442, 'start_time': '2025-11-16T17:30:25.381731Z', 'end_time': '2025-11-16T17:30:25.381731Z', 'start_station_id': 101.0, 'end_station_id': 88888.0, 'rider_age': 42, 'trip_duration': 2393, 'member_casual': 'member'}}]
2025-11-16 11:34:25,510 | INFO | bike_api | Trip load-2443-d18db0 accepted
2025-11-16 11:34:25,638 | INFO | bike_api | Trip load-2444-aec935 accepted
2025-11-16 11:34:25,765 | INFO | bike_api | Trip load-2445-a14917 accepted
2025-11-16 11:34:25,893 | INFO | bike_api | Trip load-2446-a2389b accepted
2025-11-16 11:34:26,020 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-2447-a23e42', 'bike_id': 2447, 'start_time': '2025-11-16T17:32:26.020005Z', 'end_time': '2025-11-16T17:32:26.020005Z', 'start_station_id': 99999.0, 'end_station_id': 201.0, 'rider_age': 19, 'trip_duration': 3362, 'member_casual': 'casual'}}]
2025-11-16 11:34:26,148 | INFO | bike_api | Trip load-2448-75f5e1 accepted
2025-11-16 11:34:26,277 | INFO | bike_api | Trip load-2449-e4e761 accepted
2025-11-16 11:34:26,404 | INFO | bike_api | Trip load-2450-dcbd54 accepted
2025-11-16 11:34:26,531 | INFO | bike_api | Trip load-2451-6aad04 accepted
2025-11-16 11:34:26,659 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-2452-5ee0fb', 'bike_id': 2452, 'start_time': '2025-11-16T17:30:26.658328Z', 'end_time': '2025-11-16T17:30:26.658328Z', 'start_station_id': 102.0, 'end_station_id': 201.0, 'rider_age': 39, 'trip_duration': 1927, 'member_casual': 'member'}}]
2025-11-16 11:34:26,786 | INFO | bike_api | Trip load-2453-3ced48 accepted
2025-11-16 11:34:26,914 | INFO | bike_api | Trip load-2454-2e6193 accepted
2025-11-16 11:34:27,041 | INFO | bike_api | Trip load-2455-843ecc accepted
2025-11-16 11:34:27,169 | INFO | bike_api | Trip load-2456-d781f7 accepted
2025-11-16 11:34:27,296 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:27,424 | INFO | bike_api | Trip load-2458-0d3c63 accepted
2025-11-16 11:34:27,552 | INFO | bike_api | Trip load-2459-afdba7 accepted
2025-11-16 11:34:27,679 | INFO | bike_api | Trip load-2460-89b29b accepted
2025-11-16 11:34:27,807 | INFO | bike_api | Trip load-2461-02cada accepted
2025-11-16 11:34:27,935 | INFO | bike_api | Trip load-2462-0bc811 accepted
2025-11-16 11:34:28,063 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-2463-abc852', 'bike_id': 2463, 'start_time': '2025-11-16T17:31:28.062271Z', 'end_time': '2025-11-16T17:31:28.062271Z', 'start_station_id': 101.0, 'end_station_id': 88888.0, 'rider_age': 22, 'trip_duration': 3138, 'member_casual': 'member'}}]
2025-11-16 11:34:28,190 | INFO | bike_api | Trip load-2464-b77b51 accepted
2025-11-16 11:34:28,318 | INFO | bike_api | Trip load-2465-2cf180 accepted
2025-11-16 11:34:28,445 | INFO | bike_api | Trip load-2466-d3372d accepted
2025-11-16 11:34:28,572 | INFO | bike_api | Trip load-2467-e4179e accepted
2025-11-16 11:34:28,700 | INFO | bike_api | Trip load-2468-69c171 accepted
2025-11-16 11:34:28,827 | INFO | bike_api | Trip load-2469-5bcfa4 accepted
2025-11-16 11:34:28,954 | INFO | bike_api | Trip load-2470-8d3392 accepted
2025-11-16 11:34:29,082 | INFO | bike_api | Trip load-2471-93670e accepted
2025-11-16 11:34:29,209 | INFO | bike_api | Trip load-2472-cc9233 accepted
2025-11-16 11:34:29,337 | INFO | bike_api | Trip load-2473-8b87cc accepted
2025-11-16 11:34:29,464 | INFO | bike_api | Trip load-2474-9cd39e accepted
2025-11-16 11:34:29,592 | INFO | bike_api | Trip load-2475-8ec122 accepted
2025-11-16 11:34:29,719 | INFO | bike_api | Trip load-2476-507fb2 accepted
2025-11-16 11:34:29,847 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:29,975 | INFO | bike_api | Trip load-2478-0ecb3a accepted
2025-11-16 11:34:30,103 | INFO | bike_api | Trip load-2479-de1a2d accepted
2025-11-16 11:34:30,230 | INFO | bike_api | Trip load-2480-d9313c accepted
2025-11-16 11:34:30,358 | INFO | bike_api | Trip load-2481-308623 accepted
2025-11-16 11:34:30,485 | INFO | bike_api | Trip load-2482-a82c73 accepted
2025-11-16 11:34:30,613 | INFO | bike_api | Trip load-2483-a90508 accepted
2025-11-16 11:34:30,740 | INFO | bike_api | Trip load-2484-8f86e8 accepted
2025-11-16 11:34:30,868 | INFO | bike_api | Trip load-2485-e4557b accepted
2025-11-16 11:34:30,996 | INFO | bike_api | Trip load-2486-70b89d accepted
2025-11-16 11:34:31,127 | INFO | bike_api | Trip load-2487-3fbcfb accepted
2025-11-16 11:34:31,254 | INFO | bike_api | Trip load-2488-5b816e accepted
2025-11-16 11:34:31,382 | INFO | bike_api | Trip load-2489-444861 accepted
2025-11-16 11:34:31,510 | INFO | bike_api | Trip load-2490-be9984 accepted
2025-11-16 11:34:31,637 | INFO | bike_api | Trip load-2491-801793 accepted
2025-11-16 11:34:31,765 | INFO | bike_api | Trip load-2492-eb5be4 accepted
2025-11-16 11:34:31,892 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-2493-a3e165', 'bike_id': 2493, 'start_time': '2025-11-16T17:33:31.891753Z', 'end_time': '2025-11-16T17:33:31.891753Z', 'start_station_id': 101.0, 'end_station_id': 201.0, 'rider_age': 47, 'trip_duration': 3022, 'member_casual': 'casual'}}]
2025-11-16 11:34:32,021 | INFO | bike_api | Trip load-2494-386aad accepted
2025-11-16 11:34:32,149 | INFO | bike_api | Trip load-2495-1066b5 accepted
2025-11-16 11:34:32,276 | INFO | bike_api | Trip load-2496-e4415a accepted
2025-11-16 11:34:32,404 | INFO | bike_api | Trip load-2497-c9a929 accepted
2025-11-16 11:34:32,531 | INFO | bike_api | Trip load-2498-3e8522 accepted
2025-11-16 11:34:32,659 | INFO | bike_api | Trip load-2499-20bada accepted
2025-11-16 11:34:32,786 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:32,914 | INFO | bike_api | Trip load-2501-89d733 accepted
2025-11-16 11:34:33,041 | INFO | bike_api | Trip load-2502-8945a2 accepted
2025-11-16 11:34:33,169 | INFO | bike_api | Trip load-2503-647494 accepted
2025-11-16 11:34:33,297 | INFO | bike_api | Trip load-2504-bdd751 accepted
2025-11-16 11:34:33,424 | INFO | bike_api | Trip load-2505-ce0972 accepted
2025-11-16 11:34:33,552 | INFO | bike_api | Trip load-2506-a55d15 accepted
2025-11-16 11:34:33,680 | INFO | bike_api | Trip load-2507-ed2bd9 accepted
2025-11-16 11:34:33,807 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:33,935 | INFO | bike_api | Trip load-2509-b3460c accepted
2025-11-16 11:34:34,062 | INFO | bike_api | Trip load-2510-639bf7 accepted
2025-11-16 11:34:34,190 | INFO | bike_api | Trip load-2511-56afb6 accepted
2025-11-16 11:34:34,319 | INFO | bike_api | Trip load-2512-12157d accepted
2025-11-16 11:34:34,446 | INFO | bike_api | Trip load-2513-9cf6d6 accepted
2025-11-16 11:34:34,573 | INFO | bike_api | Trip load-2514-7131b0 accepted
2025-11-16 11:34:34,701 | INFO | bike_api | Trip load-2515-406fcb accepted
2025-11-16 11:34:34,828 | INFO | bike_api | Trip load-2516-0de2cd accepted
2025-11-16 11:34:34,956 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:35,083 | INFO | bike_api | Trip load-2518-ff7c5d accepted
2025-11-16 11:34:35,210 | INFO | bike_api | Trip load-2519-58b494 accepted
2025-11-16 11:34:35,338 | INFO | bike_api | Trip load-2520-7c7403 accepted
2025-11-16 11:34:35,466 | INFO | bike_api | Trip load-2521-92a7fc accepted
2025-11-16 11:34:35,593 | INFO | bike_api | Trip load-2522-f67dce accepted
2025-11-16 11:34:35,720 | INFO | bike_api | Trip load-2523-a3aac9 accepted
2025-11-16 11:34:35,848 | INFO | bike_api | Trip load-2524-ca5741 accepted
2025-11-16 11:34:35,976 | INFO | bike_api | Trip load-2525-e32f79 accepted
2025-11-16 11:34:36,103 | INFO | bike_api | Trip load-2526-f86c49 accepted
2025-11-16 11:34:36,231 | INFO | bike_api | Trip load-2527-f9877e accepted
2025-11-16 11:34:36,358 | INFO | bike_api | Trip load-2528-a5699e accepted
2025-11-16 11:34:36,486 | INFO | bike_api | Trip load-2529-8befbe accepted
2025-11-16 11:34:36,613 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:36,741 | INFO | bike_api | Trip load-2531-0f535b accepted
2025-11-16 11:34:36,868 | INFO | bike_api | Trip load-2532-0827f0 accepted
2025-11-16 11:34:36,996 | INFO | bike_api | Trip load-2533-63eb09 accepted
2025-11-16 11:34:37,123 | INFO | bike_api | Trip load-2534-23a671 accepted
2025-11-16 11:34:37,251 | INFO | bike_api | Trip load-2535-236ab3 accepted
2025-11-16 11:34:37,379 | INFO | bike_api | Trip load-2536-5d6a96 accepted
2025-11-16 11:34:37,507 | INFO | bike_api | Trip load-2537-9e983d accepted
2025-11-16 11:34:37,634 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:37,762 | INFO | bike_api | Trip load-2539-fbd0b7 accepted
2025-11-16 11:34:37,889 | INFO | bike_api | Trip load-2540-64b88d accepted
2025-11-16 11:34:38,017 | INFO | bike_api | Trip load-2541-8b6180 accepted
2025-11-16 11:34:38,145 | INFO | bike_api | Trip load-2542-e04e62 accepted
2025-11-16 11:34:38,272 | INFO | bike_api | Trip load-2543-9563f2 accepted
2025-11-16 11:34:38,400 | INFO | bike_api | Trip load-2544-2e3b74 accepted
2025-11-16 11:34:38,527 | INFO | bike_api | Trip load-2545-3173d8 accepted
2025-11-16 11:34:38,655 | INFO | bike_api | Trip load-2546-28ed80 accepted
2025-11-16 11:34:38,782 | INFO | bike_api | Trip load-2547-eeb49d accepted
2025-11-16 11:34:38,910 | INFO | bike_api | Trip load-2548-efe02d accepted
2025-11-16 11:34:39,038 | INFO | bike_api | Trip load-2549-9d03c4 accepted
2025-11-16 11:34:39,165 | INFO | bike_api | Trip load-2550-00c7ef accepted
2025-11-16 11:34:39,293 | INFO | bike_api | Trip load-2551-c615d2 accepted
2025-11-16 11:34:39,422 | INFO | bike_api | Trip load-2552-302772 accepted
2025-11-16 11:34:39,550 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:39,678 | INFO | bike_api | Trip load-2554-f673e6 accepted
2025-11-16 11:34:39,806 | INFO | bike_api | Trip load-2555-d715aa accepted
2025-11-16 11:34:39,933 | INFO | bike_api | Trip load-2556-438090 accepted
2025-11-16 11:34:40,061 | INFO | bike_api | Trip load-2557-1fd4cf accepted
2025-11-16 11:34:40,188 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-2558-a2488b', 'bike_id': 2558, 'start_time': '2025-11-16T17:32:40.188042Z', 'end_time': '2025-11-16T17:32:40.188042Z', 'start_station_id': 99999.0, 'end_station_id': 201.0, 'rider_age': 22, 'trip_duration': 3398, 'member_casual': 'member'}}]
2025-11-16 11:34:40,316 | INFO | bike_api | Trip load-2559-528e09 accepted
2025-11-16 11:34:40,444 | INFO | bike_api | Trip load-2560-b7afa6 accepted
2025-11-16 11:34:40,572 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:40,700 | INFO | bike_api | Trip load-2562-cef150 accepted
2025-11-16 11:34:40,829 | INFO | bike_api | Trip load-2563-9c552c accepted
2025-11-16 11:34:40,956 | INFO | bike_api | Trip load-2564-1ddbd2 accepted
2025-11-16 11:34:41,084 | INFO | bike_api | Trip load-2565-449a10 accepted
2025-11-16 11:34:41,212 | INFO | bike_api | Trip load-2566-d10bbe accepted
2025-11-16 11:34:41,339 | INFO | bike_api | Trip load-2567-b41c1f accepted
2025-11-16 11:34:41,467 | INFO | bike_api | Trip load-2568-471445 accepted
2025-11-16 11:34:41,596 | INFO | bike_api | Trip load-2569-78895e accepted
2025-11-16 11:34:41,724 | INFO | bike_api | Trip load-2570-a08538 accepted
2025-11-16 11:34:41,852 | INFO | bike_api | Trip load-2571-184b90 accepted
2025-11-16 11:34:41,979 | INFO | bike_api | Trip load-2572-767649 accepted
2025-11-16 11:34:42,106 | INFO | bike_api | Trip load-2573-7b3396 accepted
2025-11-16 11:34:42,234 | INFO | bike_api | Trip load-2574-ceba6b accepted
2025-11-16 11:34:42,362 | INFO | bike_api | Trip load-2575-ac604d accepted
2025-11-16 11:34:42,489 | INFO | bike_api | Trip load-2576-c1c1fb accepted
2025-11-16 11:34:42,618 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:42,746 | INFO | bike_api | Trip load-2578-2848c4 accepted
2025-11-16 11:34:42,875 | INFO | bike_api | Trip load-2579-485dd7 accepted
2025-11-16 11:34:43,004 | INFO | bike_api | Trip load-2580-e8f34e accepted
2025-11-16 11:34:43,132 | INFO | bike_api | Trip load-2581-322cd5 accepted
2025-11-16 11:34:43,259 | INFO | bike_api | Trip load-2582-13291c accepted
2025-11-16 11:34:43,387 | INFO | bike_api | Trip load-2583-9562af accepted
2025-11-16 11:34:43,515 | INFO | bike_api | Trip load-2584-0ec3d3 accepted
2025-11-16 11:34:43,643 | INFO | bike_api | Trip load-2585-a3e298 accepted
2025-11-16 11:34:43,770 | INFO | bike_api | Trip load-2586-e1b077 accepted
2025-11-16 11:34:43,898 | INFO | bike_api | Trip load-2587-2592c2 accepted
2025-11-16 11:34:44,026 | INFO | bike_api | Trip load-2588-c6edf9 accepted
2025-11-16 11:34:44,154 | INFO | bike_api | Trip load-2589-ced0f7 accepted
2025-11-16 11:34:44,281 | INFO | bike_api | Trip load-2590-ff2258 accepted
2025-11-16 11:34:44,409 | INFO | bike_api | Trip load-2591-dd0ad5 accepted
2025-11-16 11:34:44,537 | INFO | bike_api | Trip load-2592-8b7eec accepted
2025-11-16 11:34:44,664 | INFO | bike_api | Trip load-2593-2f2447 accepted
2025-11-16 11:34:44,791 | INFO | bike_api | Trip load-2594-845f51 accepted
2025-11-16 11:34:44,919 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-2595-516f35', 'bike_id': 2595, 'start_time': '2025-11-16T17:33:44.918691Z', 'end_time': '2025-11-16T17:33:44.918691Z', 'start_station_id': 101.0, 'end_station_id': 88888.0, 'rider_age': 40, 'trip_duration': 1545, 'member_casual': 'casual'}}]
2025-11-16 11:34:45,046 | INFO | bike_api | Trip load-2596-3c79e0 accepted
2025-11-16 11:34:45,174 | INFO | bike_api | Trip load-2597-a8859c accepted
2025-11-16 11:34:45,301 | INFO | bike_api | Trip load-2598-eb58ea accepted
2025-11-16 11:34:45,428 | INFO | bike_api | Trip load-2599-4965aa accepted
2025-11-16 11:34:45,556 | INFO | bike_api | Trip load-2600-8f25a8 accepted
2025-11-16 11:34:45,683 | INFO | bike_api | Trip load-2601-164212 accepted
2025-11-16 11:34:45,810 | INFO | bike_api | Trip load-2602-720d20 accepted
2025-11-16 11:34:45,938 | INFO | bike_api | Trip load-2603-585b45 accepted
2025-11-16 11:34:46,065 | INFO | bike_api | Trip load-2604-0fec3a accepted
2025-11-16 11:34:46,193 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-2605-836e1a', 'bike_id': 2605, 'start_time': '2025-11-16T17:31:46.192309Z', 'end_time': '2025-11-16T17:31:46.192309Z', 'start_station_id': 102.0, 'end_station_id': 201.0, 'rider_age': 70, 'trip_duration': 369, 'member_casual': 'member'}}]
2025-11-16 11:34:46,320 | INFO | bike_api | Trip load-2606-a1b037 accepted
2025-11-16 11:34:46,447 | INFO | bike_api | Trip load-2607-0ba896 accepted
2025-11-16 11:34:46,575 | INFO | bike_api | Trip load-2608-b9adb6 accepted
2025-11-16 11:34:46,703 | INFO | bike_api | Trip load-2609-6e1841 accepted
2025-11-16 11:34:46,830 | WARNING | bike_api | Validation error: [{'type': 'missing', 'loc': ('body', 'bike_type'), 'msg': 'Field required', 'input': {'trip_id': 'load-2610-b682db', 'bike_id': 2610, 'start_time': '2025-11-16T17:34:46.830003Z', 'end_time': '2025-11-16T17:34:46.830003Z', 'start_station_id': 102.0, 'end_station_id': 88888.0, 'rider_age': 39, 'trip_duration': 1346, 'member_casual': 'casual'}}]
2025-11-16 11:34:46,958 | INFO | bike_api | Trip load-2611-a46c87 accepted
2025-11-16 11:34:47,085 | INFO | bike_api | Trip load-2612-fc50f3 accepted
2025-11-16 11:34:47,213 | INFO | bike_api | Trip load-2613-b91cac accepted
2025-11-16 11:34:47,340 | INFO | bike_api | Trip load-2614-7db418 accepted
2025-11-16 11:34:47,468 | INFO | bike_api | Trip load-2615-0556f8 accepted
2025-11-16 11:34:47,595 | INFO | bike_api | Trip load-2616-2b851d accepted
2025-11-16 11:34:47,723 | INFO | bike_api | Trip load-2617-eb234a accepted
2025-11-16 11:34:47,850 | INFO | bike_api | Trip load-2618-a5be42 accepted
2025-11-16 11:34:47,977 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:48,105 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:48,232 | INFO | bike_api | Trip load-2621-3d5cd3 accepted
2025-11-16 11:34:48,360 | INFO | bike_api | Trip load-2622-fc3f3b accepted
2025-11-16 11:34:48,487 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:48,615 | INFO | bike_api | Trip load-2624-f162fd accepted
2025-11-16 11:34:48,743 | INFO | bike_api | Trip load-2625-c3ebeb accepted
2025-11-16 11:34:48,881 | INFO | bike_api | Trip load-2626-36b58e accepted
2025-11-16 11:34:49,008 | INFO | bike_api | Trip load-2627-af465f accepted
2025-11-16 11:34:49,135 | INFO | bike_api | Trip load-2628-6176b5 accepted
2025-11-16 11:34:49,263 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:49,390 | INFO | bike_api | Trip load-2630-fe6267 accepted
2025-11-16 11:34:49,518 | INFO | bike_api | Trip load-2631-2011f5 accepted
2025-11-16 11:34:49,645 | INFO | bike_api | Trip load-2632-af7d6d accepted
2025-11-16 11:34:49,773 | INFO | bike_api | Trip load-2633-0c730a accepted
2025-11-16 11:34:49,900 | INFO | bike_api | Trip load-2634-1a583a accepted
2025-11-16 11:34:50,026 | INFO | bike_api | Trip load-2635-7c2071 accepted
2025-11-16 11:34:50,154 | INFO | bike_api | Trip load-2636-bb3372 accepted
2025-11-16 11:34:50,281 | INFO | bike_api | Trip load-2637-709884 accepted
2025-11-16 11:34:50,409 | INFO | bike_api | Trip load-2638-434893 accepted
2025-11-16 11:34:50,536 | INFO | bike_api | Trip load-2639-574fdd accepted
2025-11-16 11:34:50,664 | INFO | bike_api | Trip load-2640-f1972f accepted
2025-11-16 11:34:50,791 | INFO | bike_api | Trip load-2641-af3ece accepted
2025-11-16 11:34:50,918 | INFO | bike_api | Trip load-2642-935231 accepted
2025-11-16 11:34:51,045 | INFO | bike_api | Trip load-2643-c6b4a9 accepted
2025-11-16 11:34:51,172 | INFO | bike_api | Trip load-2644-65f185 accepted
2025-11-16 11:34:51,300 | INFO | bike_api | Trip load-2645-4e4954 accepted
2025-11-16 11:34:51,427 | INFO | bike_api | Trip load-2646-c8d1e8 accepted
2025-11-16 11:34:51,555 | INFO | bike_api | Trip load-2647-f2f2d4 accepted
2025-11-16 11:34:51,682 | INFO | bike_api | Trip load-2648-9972c1 accepted
2025-11-16 11:34:51,810 | WARNING | bike_api | Validation error: [{'type': 'int_parsing', 'loc': ('body', 'rider_age'), 'msg': 'Input should be a valid integer, unable to parse string as an integer', 'input': 'NaN'}, {'type': 'greater_than', 'loc': ('body', 'trip_duration'), 'msg': 'Input should be greater than 0', 'input': -50, 'ctx': {'gt': 0}}]
2025-11-16 11:34:51,937 | INFO | bike_api | Trip load-2650-2079ac accepted
2025-11-16 11:34:52,064 | INFO | bike_api | Trip load-2651-7749c9 accepted
2025-11-16 11:34:52,191 | INFO | bike_api | Trip load-2652-9d4c3a accepted
